fullname,address,code,name_province,cid_province,name_city,cid_city,phone_seal,phone_service,lat,lng,region
广汽埃安广州增城体验中心,广州市增城区新塘镇南安村广深大道西306号,GDA0120,广东省,440000,广州市,440100,020-82989499,,23.119995,113.565502,华南一区
广汽埃安广州黄埔黄埔万达展示中心,广州市黄埔区南岗街道康南社区康富路16号（南岗万达）,GDA0150-3,广东省,440000,广州市,440100,,,23.102083,113.545300,华南一区
广汽埃安广州新塘展示中心,广州市增城新塘镇荔新公路5号,GDA0500-3,广东省,440000,广州市,440100,,,23.142801,113.618277,华南一区
广汽埃安广州番禺广场体验中心,广州番禺区桥南街番禺大道北1590号A座南边一层、二层,GDA0800,广东省,440000,广州市,440100,13609070604,13609070604,22.923034,113.401649,华南一区
广汽埃安广州番禺亚运城展示中心,广州市番禺区石楼镇康体路43号（亚运城广场）,GDA0100-4,广东省,440000,广州市,440100,,,22.947686,113.483535,华南一区
广汽埃安广州南沙展示中心,广州市南沙区黄阁镇番中公路黄阁段25号,GDA0100-2,广东省,440000,广州市,440100,,,22.833256,113.515182,华南一区
广汽埃安广州南沙体验中心,广州市南沙区珠江街新广一路29号,GDA0180,广东省,440000,广州市,440100,13302277722,13302277722,22.740344,113.517375,华南一区
广汽埃安韶关武江体验中心,广东省韶关市武江区沐溪大道158号西马克液压厂一期,GDF0100,广东省,440000,韶关市,440200,0751-8863838,0751-8863636,24.778598,113.524058,华南二区
广汽埃安韶关浈江展示中心,韶关市浈江区韶南大道七公里东侧,GDF3000,广东省,440000,韶关市,440200,0751-8883818,0751-8883818,24.778123,113.596458,华南二区
广汽埃安深圳松岗体验中心,深圳市宝安区松岗街道潭头社区芙蓉路21号101,GDB0210,广东省,440000,深圳市,440300,13121999177,18128870657,22.753356,113.849334,华南一区
广汽埃安深圳龙华宝安沙井展示中心,深圳市宝安区沙井街道107国道242号,GDB0100-1,广东省,440000,深圳市,440300,,,22.741950,113.852410,华南二区
广汽埃安深圳宝安同泰展示中心,广东省深圳市宝安区福海街道同泰时代广场 L1 层19-20 号,GDB0110-2,广东省,440000,深圳市,440300,,,22.684840,113.811080,华南二区
广汽埃安深圳光明城体验中心,深圳市光明区马田街道石围社区石围油麻岗工业区浓望工业园第一栋101,GDB0150,广东省,440000,深圳市,440300,0755-27107777,0755-27100707,22.749209,113.897420,华南二区
广汽埃安深圳宝安体验中心,深圳市宝安区福永凤凰加油站旁杰鹏商业广场B栋一楼,GDB0110,广东省,440000,深圳市,440300,0755-88898609,0755-88898905,22.701410,113.839630,华南二区
广汽埃安深圳福永体验中心,深圳市宝安区福永街道福围社区107国道旁怀德银山大厦负101,GDB0170,广东省,440000,深圳市,440300,0755-23201818,0755-23202828,22.654435,113.835232,华南二区
广汽埃安深圳航城体验中心,深圳市宝安区107国道黄田大门右侧一层(鸿丰华互联网创意园一楼),GDB0400,广东省,440000,深圳市,440300,0755-29756688,0755-27170599,22.632397,113.854361,华南二区
广汽埃安深圳福田西乡天虹展示中心,深圳市宝安区西乡大道1019号（西乡天虹）,GDB0200-2,广东省,440000,深圳市,440300,,,22.580997,113.871095,华南二区
广汽埃安深圳南山云城万科里展示中心,深圳市南山区打石二路云城万科里,GDB0500-1,广东省,440000,深圳市,440300,0755-28957666,0755-89458612,22.342800,113.563600,华南二区
广汽埃安深圳龙华体验中心,深圳市龙华新区清龙路1号,GDB0100,广东省,440000,深圳市,440300,0755-28055666,0755-29525333,22.673252,114.028448,华南二区
广汽埃安深圳观澜体验中心,深圳市龙华区观湖街道新田社区环观南路72号-1号,GDB0220,广东省,440000,深圳市,440300,0755-83702266,0755-23739582,22.709677,114.101003,华南二区
广汽埃安深圳南山体验中心,深圳市南山区南头街道安乐社区深南大道11041号嘉进隆前海汽车城A07栋1层,GDB0130,广东省,440000,深圳市,440300,13316523530,0755-26654375,22.553948,113.912212,华南一区
广汽埃安深圳航城龙华红山展示中心,深圳市龙华区红木街（红山6979商业中心）,GDB0400-2,广东省,440000,深圳市,440300,,,22.627458,114.031874,华南二区
广汽埃安深圳福田星河WorldToera展示中心,深圳市龙岗区雅宝路1号（星河WorldToera）,GDB0200-3,广东省,440000,深圳市,440300,,,22.610814,114.065904,华南二区
广汽埃安深圳坂田体验中心,深圳市龙岗区南湾街道上李朗社区平吉大道平朗路9号万国城A座1F-A16,GDB0120,广东省,440000,深圳市,440300,17722840182,0755-28683658,22.658917,114.137246,华南二区
广汽埃安深圳北环体验中心,深圳市福田区梅林街道梅京社区北环大道7028号日产东风裕朋和吉利专营店车行101,GDB0180,广东省,440000,深圳市,440300,15219497855,18938997681,22.566399,114.042360,华南二区
广汽埃安深圳龙岗星河ico展示中心,深圳市龙岗区龙城街道紫薇社区清林中路31号金基吉祥广场一层L1S-38-39,GDB0140-1,广东省,440000,深圳市,440300,0755-28625882,0755-28626008,22.725040,114.244030,华南二区
广汽埃安深圳福田东海缤纷天地展示中心,广东省深圳市福田区香蜜湖街道东海社区深南大道7888号（东海缤纷天地）,GDB0100-3,广东省,440000,深圳市,440300,0755-28055666,0755-29525333,22.542472,114.026210,华南二区
广汽埃安深圳福田体验中心,深圳市福田区梅林东路5号广仁大楼一层至二层,GDB0200,广东省,440000,深圳市,440300,0755-33228829,0755-33228829,22.568239,114.070936,华南二区
广汽埃安深圳佳兆业展示中心,深圳市龙岗区布吉木棉湾地铁站B出口佳兆业广场一楼中庭旁,GDB0900-2,广东省,440000,深圳市,440300,19129318943,,22.612840,114.137387,华南二区
广汽埃安深圳罗湖体验中心,深圳市罗湖区草埔地铁店B出口通利华大厦一楼,GDB0900,广东省,440000,深圳市,440300,0755-25649018,0755-25674002,22.590834,114.122832,华南二区
广汽埃安深圳福田皇庭展示中心,深圳市福田区福华三路118号皇庭广场L2-65号,GDB0140-2,广东省,440000,深圳市,440300,0755-28625882,0755-08686008,22.539280,114.066400,华南二区
广汽埃安深圳龙岗体验中心,深圳市龙岗区横岗镇信义汽车城16C,GDB0140,广东省,440000,深圳市,440300,0755-28625882,0755-28625882,22.673310,114.229440,华南二区
广汽埃安深圳龙城体验中心,广东省深圳市龙岗区植物园路144号百世汽车城2栋A座 (广汽埃安店),GDB0190,广东省,440000,深圳市,440300,0755-28957666,0755-85209919,22.709908,114.275430,华南二区
广汽埃安深圳莲塘体验中心,深圳市罗湖区莲塘街道鹏兴社区鹏兴路2号鹏基工业区705栋一层南门,GDB0160,广东省,440000,深圳市,440300,0755-2511 7999,0755-2511 7222,22.565038,114.170320,华南二区
广汽埃安深圳坪山体验中心,深圳市坪山新区比亚迪路同富裕工业区6栋,GDB0500,广东省,440000,深圳市,440300,0755-28957666,0755-89369482,22.417000,114.215700,华南二区
广汽埃安深圳坪山湾畔mall展示中心,深圳市龙岗区坂田街道坂雪岗大道与永香路交汇处一楼1012号商铺（湾畔MALL）,GDB0500-3,广东省,440000,深圳市,440300,,,22.372300,114.355000,华南二区
广汽埃安珠海斗门大信店展示中心,地址珠海市斗门区井岸镇中兴中路大信新都汇1楼中庭27号铺位,GDC3000-2,广东省,440000,珠海市,440400,0756-8658080,,22.221554,113.304134,华南一区
广汽埃安珠海香洲体验中心,珠海市香洲区华宇路323号（金明产业园）,GDC3000,广东省,440000,珠海市,440400,0756-8658080,0756-8602991,22.295079,113.490183,华南一区
广汽埃安珠海香洲上冲展示中心,珠海市上冲国际名车城华威路1-3#6-7厂房,GDC3000-3,广东省,440000,珠海市,440400,0756-8658080,0756-8602991,22.294312,113.502201,华南一区
广汽埃安珠海香洲屏西中立展示中心,广东省珠海市香洲区梅华西路911号中立信汽车展销中心b区,GDC0100-1,广东省,440000,珠海市,440400,,,22.280718,113.525056,华南一区
广汽埃安珠海香洲屏西体验中心,广东省珠海市香洲区南屏屏西三路1号华科汽车城内,GDC0100,广东省,440000,珠海市,440400,0756-8188388,0756-8188988,22.214372,113.463933,华南一区
广汽埃安珠海金湾体验中心,珠海金湾区红旗镇珠海大道6698号 3 号 厂房1楼106,GDC3100,广东省,440000,珠海市,440400,0756-7686134,0756-7686134,22.122214,113.337711,华南一区
广汽埃安珠海金湾华发展示中心,珠海市金湾区金泓路金湾中心河湿地公园北侧约190米（金湾华发商都）,GDC3100-1,广东省,440000,珠海市,440400,0756-8656262,0756-3982288,22.119741,113.367716,华南一区
广汽埃安汕头潮南体验中心,汕头市潮南区峡山街道练南村白坟洋324国道旁中汇汽车城A幢首层A03,GDD0100,广东省,440000,汕头市,440500,0754-88099888,0754-88056166,23.248348,116.456228,华南二区
广汽埃安汕头金平万达展示中心,广东省汕头市金平区潮汕路61号 万达广场1F层1079号商铺,GDD3100,广东省,440000,汕头市,440500,13417133360,13417133360,23.381436,116.682439,华南二区
广汽埃安汕头龙湖体验中心,广东省汕头市龙湖区金鸿公路与青年路交叉口东北,GDD3000,广东省,440000,汕头市,440500,0754-88884448,0754-88884448,23.359090,116.688530,华南二区
广汽埃安佛山三水体验中心,佛山市三水区云东海街道南丰大道26号A座首层二号商铺,GDE0120,广东省,440000,佛山市,440600,0757-83698699,0757-83698799,23.213650,112.925829,华南一区
广汽埃安佛山三水万达展示中心,佛山市三水区南丰大道13号三水万达,GDE0400-1,广东省,440000,佛山市,440600,0757-66886789,0757-66861015,23.184281,112.910704,华南一区
广汽埃安佛山南海长华星河展示中心,佛山市南海区狮山镇博爱路68号（长华星河COCO CITY首层022A铺),GDE0400-2,广东省,440000,佛山市,440600,,,23.127186,113.005297,华南一区
广汽埃安佛山南海狮山体验中心,佛山市南海区狮山镇穆院村委会“陶洞岗”之一佛山骏耀汽车内自编之一（住所申报）,GDE0150,广东省,440000,佛山市,440600,0757-86692828,0757-86669281,23.131151,113.021576,华南一区
广汽埃安佛山里水体验中心,佛山市南海里水一环辅路流潮大道,GDE0300,广东省,440000,佛山市,440600,0757-63508885,0757-63508885,23.199768,113.180520,华南一区
广汽埃安佛山南海罗村体验中心,广东省佛山市南海区狮山镇罗村大道2-3号（奔达汽车城3-4座）,GDE0140,广东省,440000,佛山市,440600,,,23.052603,113.055292,华南一区
广汽埃安佛山时利和南海万达展示中心,佛山市南海区建设大道中12号万达广场F11033铺,GDE0900-2,广东省,440000,佛山市,440600,,,23.145768,113.203468,华南一区
广汽埃安佛山石湾西樵展示中心,佛山市南海区樵高路吉水村西塱楼E座21-28,GDE0200-1,广东省,440000,佛山市,440600,,,22.954003,112.974314,华南一区
广汽埃安佛山南海体验中心,佛山市南海区桂城海八路谢叠大桥东侧,GDE0900,广东省,440000,佛山市,440600,,,23.074831,113.138197,华南一区
广汽埃安佛山南海里水高明展示中心,佛山市高明区荷城街道荷香路123号,GDE0300-3,广东省,440000,佛山市,440600,,,22.886642,112.892912,华南一区
广汽埃安佛山南海大沥体验中心,佛山市南海区大沥镇盐步穗盐西路118号臻盛车博汇广场A3馆106号铺,GDE0130,广东省,440000,佛山市,440600,13689513672,18898720067,23.093594,113.172000,华南一区
广汽埃安佛山禅城南庄同心荟展示中心,佛山市禅城区人民西路13号（同心荟）,GDE0400-3,广东省,440000,佛山市,440600,,,23.037546,113.111095,华南一区
广汽埃安佛山南庄体验中心,佛山市禅城区南庄樵乐公路（吉利大道西）吉利工业园斜对面厂房自编之二,GDE0400,广东省,440000,佛山市,440600,0757-66886789,0757-66861015,22.960118,113.037107,华南一区
广汽埃安佛山大道体验中心,佛山市禅城区佛山大道中番村牌坊侧广汽大厦,GDE0200,广东省,440000,佛山市,440600,0757-83939929,0757-83939931,23.003801,113.107199,华南一区
广汽埃安佛山石湾南海展示中心,佛山市南海区佛山一环与佛平路交汇处长兴名车城内,GDE0200-2,广东省,440000,佛山市,440600,,,23.041095,113.180271,华南一区
广汽埃安佛山顺德陈村美的万达展示中心,佛山市顺德区南霞新路9号(顺德美的万达）,GDE0700-1,广东省,440000,佛山市,440600,,,22.969025,113.182185,华南一区
广汽埃安佛山顺德陈村体验中心,广东省佛山市顺德区陈村镇南涌社区105国道陈村段6号之二,GDE0700,广东省,440000,佛山市,440600,,,22.949244,113.250931,华南一区
广汽埃安佛山大良体验中心,广东省佛山市顺德区105国道大良新滘路口西侧之一,GDE0800,广东省,440000,佛山市,440600,,,22.850393,113.236032,华南一区
广汽埃安佛山时利和顺德大融城展示中心,佛山市顺德区大良街道近良社区南国东路30号大融城,GDE0900-1,广东省,440000,佛山市,440600,,,22.829276,113.267669,华南一区
广汽埃安佛山顺德容桂中海骏达展示中心,佛山市顺德区容桂街道桂洲大道中海骏达广场,GDE0110-1,广东省,440000,佛山市,440600,,,22.764700,113.282950,华南一区
广汽埃安佛山顺德容桂体验中心,广东省佛山市顺德区容桂街道南区社区天河北路西侧南区工业小区9号地首层之四,GDE0110,广东省,440000,佛山市,440600,0757-28888160,0757-28888260,22.757170,113.311530,华南一区
广汽埃安江门蓬江鹤山展示中心,江门市鹤山市雅瑶镇陈山佛开高速路口旁,GDJ3000-3,广东省,440000,江门市,440700,,,22.798373,113.021286,华南一区
广汽埃安江门开平体验中心,开平市水口镇红进村委会神冲村路段北边1号铺位,GDJ0200,广东省,440000,江门市,440700,0750-2292688,0750-2299219,22.391481,112.707031,华南一区
广汽埃安江门蓬江体验中心,江门市蓬江区建设三路166号,GDJ3000,广东省,440000,江门市,440700,0750-3550888,0750-3286810,22.636169,113.064772,华南一区
广汽埃安江门蓬江五邑展示中心,江门市蓬江区江门万达广场5幢113室,GDJ3000-1,广东省,440000,江门市,440700,0750-3550888,0750-3550888,22.617684,113.085914,华南一区
